@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N16-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
38.105118,13.856406,32.908965,43.30127,-41.569219,6.928203,-22.51666,6.928203,-20.78461,-38.105118,12.124356,-15.588457,10.392305,29.444864,-24.248711,10.392305,R
43.30127,6.928203,36.373067,48.497423,-57.157677,-3.464102,-22.51666,13.856406,-10.392305,-51.961524,15.588457,-32.908965,13.856406,48.497423,-39.837169,5.196152,K
22.51666,6.928203,15.588457,34.641016,-36.373067,17.320508,-22.51666,12.124356,-8.660254,-46.765372,24.248711,-13.856406,5.196152,32.908965,-38.105118,1.732051,T
32.908965,20.78461,29.444864,34.641016,-48.497423,15.588457,-22.51666,10.392305,-19.052559,-48.497423,6.928203,-17.320508,22.51666,38.105118,-34.641016,6.928203,D
39.837169,22.51666,15.588457,41.569219,-50.229473,31.176915,-34.641016,12.124356,-22.51666,-45.033321,3.464102,-6.928203,17.320508,32.908965,-41.569219,8.660254,Z
17.320508,15.588457,17.320508,34.641016,-41.569219,17.320508,-19.052559,10.392305,-5.196152,-50.229473,24.248711,-10.392305,6.928203,43.30127,-38.105118,1.732051,T
31.176915,15.588457,25.980762,38.105118,-48.497423,8.660254,-20.78461,10.392305,-15.588457,-57.157677,8.660254,-22.51666,8.660254,29.444864,-31.176915,5.196152,U
41.569219,13.856406,24.248711,34.641016,-43.30127,19.052559,-24.248711,8.660254,-17.320508,-38.105118,6.928203,-13.856406,17.320508,27.712813,-27.712813,8.660254,R
19.052559,1.732051,19.052559,32.908965,-32.908965,27.712813,-25.980762,6.928203,-12.124356,-20.78461,-12.124356,-15.588457,34.641016,36.373067,-48.497423,1.732051,J
19.052559,8.660254,31.176915,34.641016,-38.105118,6.928203,-19.052559,8.660254,-6.928203,-45.033321,13.856406,-13.856406,12.124356,36.373067,-41.569219,3.464102,Y
38.105118,24.248711,22.51666,39.837169,-51.961524,22.51666,-34.641016,12.124356,-32.908965,-60.621778,6.928203,-17.320508,12.124356,34.641016,-38.105118,8.660254,X
22.51666,3.464102,25.980762,34.641016,-27.712813,1.732051,-27.712813,5.196152,-22.51666,-43.30127,0,-15.588457,1.732051,25.980762,-46.765372,3.464102,U
45.033321,19.052559,20.78461,46.765372,-58.889727,36.373067,-38.105118,13.856406,-29.444864,-53.693575,8.660254,-19.052559,22.51666,29.444864,-31.176915,12.124356,H
34.641016,12.124356,27.712813,29.444864,-43.30127,17.320508,-27.712813,8.660254,-20.78461,-43.30127,8.660254,-19.052559,19.052559,41.569219,-38.105118,5.196152,P
43.30127,22.51666,17.320508,36.373067,-51.961524,32.908965,-25.980762,12.124356,-17.320508,-39.837169,12.124356,-8.660254,17.320508,27.712813,-22.51666,12.124356,X
31.176915,-1.732051,27.712813,34.641016,-27.712813,3.464102,-20.78461,6.928203,-19.052559,-34.641016,6.928203,-22.51666,19.052559,24.248711,-34.641016,5.196152,H
46.765372,22.51666,38.105118,50.229473,-62.353829,8.660254,-24.248711,13.856406,-13.856406,-46.765372,12.124356,-15.588457,17.320508,41.569219,-36.373067,13.856406,C
38.105118,17.320508,20.78461,38.105118,-46.765372,25.980762,-27.712813,8.660254,-17.320508,-43.30127,1.732051,-13.856406,19.052559,31.176915,-34.641016,5.196152,D
27.712813,10.392305,24.248711,38.105118,-39.837169,27.712813,-27.712813,8.660254,-15.588457,-31.176915,-6.928203,-13.856406,27.712813,32.908965,-43.30127,3.464102,A
12.124356,3.464102,17.320508,29.444864,-22.51666,12.124356,-13.856406,5.196152,0,-17.320508,5.196152,-3.464102,15.588457,29.444864,-38.105118,1.732051,I
34.641016,24.248711,19.052559,34.641016,-51.961524,27.712813,-31.176915,12.124356,-25.980762,-51.961524,5.196152,-15.588457,20.78461,38.105118,-36.373067,6.928203,X
34.641016,8.660254,19.052559,27.712813,-45.033321,15.588457,-24.248711,10.392305,-15.588457,-39.837169,10.392305,-19.052559,15.588457,32.908965,-31.176915,8.660254,P
36.373067,10.392305,17.320508,34.641016,-41.569219,17.320508,-20.78461,6.928203,-8.660254,-31.176915,8.660254,-10.392305,17.320508,29.444864,-27.712813,8.660254,B
15.588457,1.732051,22.51666,27.712813,-32.908965,5.196152,-12.124356,6.928203,1.732051,-25.980762,6.928203,-15.588457,15.588457,39.837169,-38.105118,1.732051,I
39.837169,12.124356,32.908965,46.765372,-60.621778,3.464102,-20.78461,13.856406,-6.928203,-48.497423,13.856406,-25.980762,8.660254,45.033321,-36.373067,8.660254,K
34.641016,12.124356,20.78461,43.30127,-43.30127,27.712813,-32.908965,8.660254,-24.248711,-41.569219,1.732051,-13.856406,20.78461,25.980762,-36.373067,8.660254,H
36.373067,20.78461,22.51666,36.373067,-46.765372,8.660254,-29.444864,13.856406,-25.980762,-62.353829,12.124356,-15.588457,1.732051,31.176915,-41.569219,6.928203,X
48.497423,6.928203,12.124356,31.176915,-51.961524,1.732051,-20.78461,13.856406,-12.124356,-53.693575,15.588457,-31.176915,10.392305,34.641016,-29.444864,5.196152,D
32.908965,15.588457,25.980762,34.641016,-46.765372,8.660254,-19.052559,12.124356,-10.392305,-45.033321,12.124356,-17.320508,15.588457,38.105118,-34.641016,5.196152,X
50.229473,19.052559,34.641016,39.837169,-62.353829,8.660254,-24.248711,13.856406,-20.78461,-48.497423,12.124356,-24.248711,20.78461,39.837169,-27.712813,15.588457,M
34.641016,17.320508,25.980762,39.837169,-58.889727,34.641016,-29.444864,13.856406,-27.712813,-51.961524,6.928203,-27.712813,24.248711,27.712813,-24.248711,12.124356,M
29.444864,10.392305,36.373067,39.837169,-43.30127,1.732051,-20.78461,8.660254,-17.320508,-43.30127,8.660254,-20.78461,13.856406,36.373067,-36.373067,8.660254,C
32.908965,20.78461,29.444864,41.569219,-53.693575,27.712813,-25.980762,13.856406,-22.51666,-48.497423,5.196152,-20.78461,22.51666,29.444864,-27.712813,8.660254,A
48.497423,15.588457,17.320508,46.765372,-57.157677,6.928203,-19.052559,13.856406,-1.732051,-48.497423,15.588457,-19.052559,17.320508,41.569219,-34.641016,5.196152,G
31.176915,6.928203,24.248711,36.373067,-36.373067,3.464102,-27.712813,8.660254,-22.51666,-48.497423,5.196152,-19.052559,3.464102,29.444864,-43.30127,5.196152,U
25.980762,13.856406,25.980762,38.105118,-39.837169,29.444864,-25.980762,8.660254,-15.588457,-31.176915,-5.196152,-10.392305,27.712813,29.444864,-38.105118,5.196152,A
38.105118,8.660254,25.980762,36.373067,-50.229473,13.856406,-24.248711,12.124356,-15.588457,-45.033321,8.660254,-24.248711,13.856406,34.641016,-34.641016,8.660254,O
45.033321,12.124356,20.78461,45.033321,-51.961524,13.856406,-38.105118,13.856406,-31.176915,-69.282032,8.660254,-25.980762,-0,27.712813,-45.033321,6.928203,U
36.373067,15.588457,22.51666,46.765372,-46.765372,-0,-19.052559,10.392305,-3.464102,-36.373067,8.660254,-8.660254,6.928203,43.30127,-43.30127,6.928203,E
32.908965,19.052559,22.51666,41.569219,-51.961524,32.908965,-27.712813,10.392305,-15.588457,-38.105118,3.464102,-12.124356,25.980762,34.641016,-34.641016,8.660254,B
46.765372,20.78461,22.51666,36.373067,-51.961524,17.320508,-22.51666,15.588457,-15.588457,-46.765372,19.052559,-13.856406,13.856406,32.908965,-27.712813,10.392305,I
41.569219,22.51666,27.712813,46.765372,-51.961524,24.248711,-32.908965,12.124356,-29.444864,-51.961524,5.196152,-17.320508,22.51666,32.908965,-36.373067,8.660254,K
24.248711,10.392305,24.248711,38.105118,-27.712813,12.124356,-27.712813,3.464102,-22.51666,-32.908965,-1.732051,-6.928203,15.588457,27.712813,-41.569219,5.196152,K
39.837169,17.320508,39.837169,45.033321,-58.889727,8.660254,-25.980762,13.856406,-24.248711,-51.961524,8.660254,-25.980762,17.320508,38.105118,-34.641016,13.856406,C
50.229473,10.392305,22.51666,39.837169,-53.693575,3.464102,-20.78461,15.588457,-10.392305,-53.693575,15.588457,-27.712813,17.320508,34.641016,-32.908965,5.196152,Q
39.837169,24.248711,22.51666,31.176915,-50.229473,32.908965,-34.641016,10.392305,-29.444864,-50.229473,1.732051,-13.856406,25.980762,39.837169,-39.837169,6.928203,P
36.373067,6.928203,20.78461,34.641016,-45.033321,3.464102,-19.052559,10.392305,-8.660254,-45.033321,10.392305,-22.51666,12.124356,34.641016,-34.641016,5.196152,O
39.837169,13.856406,24.248711,34.641016,-45.033321,5.196152,-19.052559,10.392305,-19.052559,-60.621778,15.588457,-24.248711,15.588457,27.712813,-25.980762,6.928203,U
50.229473,-8.660254,24.248711,38.105118,-50.229473,-8.660254,-22.51666,13.856406,-13.856406,-65.817931,8.660254,-45.033321,3.464102,19.052559,-36.373067,5.196152,U
19.052559,3.464102,22.51666,32.908965,-24.248711,15.588457,-20.78461,5.196152,-12.124356,-17.320508,-3.464102,-8.660254,22.51666,24.248711,-34.641016,3.464102,A
48.497423,20.78461,25.980762,36.373067,-45.033321,10.392305,-22.51666,10.392305,-15.588457,-39.837169,15.588457,-8.660254,22.51666,41.569219,-32.908965,8.660254,Z
36.373067,15.588457,20.78461,39.837169,-51.961524,29.444864,-27.712813,10.392305,-15.588457,-36.373067,3.464102,-13.856406,22.51666,32.908965,-32.908965,10.392305,B
46.765372,15.588457,20.78461,38.105118,-58.889727,17.320508,-20.78461,12.124356,-6.928203,-39.837169,12.124356,-17.320508,13.856406,36.373067,-25.980762,12.124356,B
19.052559,1.732051,29.444864,39.837169,-22.51666,-5.196152,-22.51666,3.464102,-12.124356,-29.444864,-1.732051,-8.660254,6.928203,34.641016,-53.693575,1.732051,C
34.641016,22.51666,20.78461,29.444864,-45.033321,24.248711,-22.51666,10.392305,-13.856406,-34.641016,6.928203,-6.928203,24.248711,38.105118,-31.176915,6.928203,J
25.980762,10.392305,29.444864,36.373067,-43.30127,10.392305,-25.980762,10.392305,-15.588457,-50.229473,13.856406,-17.320508,3.464102,38.105118,-43.30127,5.196152,V
34.641016,17.320508,25.980762,36.373067,-45.033321,17.320508,-24.248711,8.660254,-19.052559,-43.30127,3.464102,-17.320508,24.248711,41.569219,-38.105118,5.196152,O
31.176915,8.660254,29.444864,36.373067,-39.837169,0,-20.78461,8.660254,-19.052559,-43.30127,8.660254,-22.51666,15.588457,34.641016,-34.641016,6.928203,H
13.856406,1.732051,25.980762,27.712813,-20.78461,10.392305,-22.51666,1.732051,-17.320508,-24.248711,0,-12.124356,22.51666,34.641016,-41.569219,1.732051,N
17.320508,1.732051,38.105118,31.176915,-24.248711,-3.464102,-22.51666,3.464102,-20.78461,-38.105118,6.928203,-17.320508,10.392305,32.908965,-43.30127,3.464102,W
24.248711,-6.928203,20.78461,24.248711,-19.052559,5.196152,-19.052559,1.732051,-6.928203,-17.320508,5.196152,-12.124356,13.856406,29.444864,-36.373067,1.732051,P
27.712813,1.732051,20.78461,38.105118,-27.712813,6.928203,-17.320508,5.196152,-3.464102,-22.51666,5.196152,-8.660254,15.588457,27.712813,-38.105118,3.464102,E
41.569219,10.392305,15.588457,31.176915,-53.693575,15.588457,-22.51666,13.856406,-15.588457,-46.765372,13.856406,-25.980762,15.588457,31.176915,-24.248711,10.392305,D
32.908965,12.124356,15.588457,32.908965,-38.105118,13.856406,-19.052559,6.928203,-6.928203,-32.908965,8.660254,-8.660254,17.320508,31.176915,-31.176915,5.196152,B
29.444864,1.732051,27.712813,43.30127,-31.176915,-3.464102,-20.78461,5.196152,-5.196152,-29.444864,3.464102,-12.124356,15.588457,41.569219,-51.961524,1.732051,C
20.78461,1.732051,17.320508,31.176915,-24.248711,10.392305,-13.856406,3.464102,-1.732051,-17.320508,6.928203,-6.928203,12.124356,25.980762,-29.444864,3.464102,R
31.176915,15.588457,45.033321,41.569219,-57.157677,5.196152,-24.248711,13.856406,-22.51666,-57.157677,20.78461,-27.712813,17.320508,46.765372,-36.373067,12.124356,W
36.373067,12.124356,34.641016,36.373067,-50.229473,6.928203,-20.78461,10.392305,-17.320508,-46.765372,8.660254,-24.248711,13.856406,32.908965,-29.444864,10.392305,W
36.373067,12.124356,24.248711,32.908965,-38.105118,12.124356,-22.51666,10.392305,-19.052559,-38.105118,13.856406,-13.856406,12.124356,31.176915,-31.176915,8.660254,I
38.105118,8.660254,20.78461,43.30127,-32.908965,-12.124356,-17.320508,10.392305,-5.196152,-27.712813,12.124356,-8.660254,10.392305,46.765372,-48.497423,3.464102,E
19.052559,6.928203,24.248711,32.908965,-27.712813,13.856406,-19.052559,5.196152,-10.392305,-22.51666,-3.464102,-8.660254,20.78461,24.248711,-32.908965,3.464102,A
43.30127,13.856406,20.78461,38.105118,-48.497423,20.78461,-27.712813,12.124356,-20.78461,-41.569219,6.928203,-17.320508,17.320508,25.980762,-27.712813,10.392305,O
15.588457,-1.732051,27.712813,31.176915,-24.248711,5.196152,-22.51666,3.464102,-12.124356,-34.641016,6.928203,-13.856406,6.928203,31.176915,-45.033321,1.732051,V
41.569219,12.124356,29.444864,29.444864,-43.30127,12.124356,-22.51666,15.588457,-19.052559,-53.693575,17.320508,-20.78461,10.392305,22.51666,-31.176915,6.928203,Y
41.569219,24.248711,24.248711,38.105118,-43.30127,13.856406,-20.78461,8.660254,-13.856406,-39.837169,12.124356,-3.464102,15.588457,32.908965,-29.444864,8.660254,X
27.712813,15.588457,13.856406,38.105118,-45.033321,15.588457,-20.78461,12.124356,-8.660254,-38.105118,5.196152,-13.856406,19.052559,34.641016,-34.641016,3.464102,L
39.837169,20.78461,15.588457,46.765372,-53.693575,24.248711,-27.712813,13.856406,-13.856406,-48.497423,15.588457,-10.392305,12.124356,34.641016,-32.908965,8.660254,I
29.444864,10.392305,15.588457,32.908965,-27.712813,3.464102,-15.588457,3.464102,-5.196152,-25.980762,5.196152,-3.464102,15.588457,31.176915,-34.641016,3.464102,Z
58.889727,22.51666,38.105118,46.765372,-64.08588,17.320508,-32.908965,13.856406,-38.105118,-53.693575,13.856406,-24.248711,19.052559,27.712813,-19.052559,22.51666,W
12.124356,-8.660254,24.248711,32.908965,-15.588457,17.320508,-22.51666,1.732051,-8.660254,-10.392305,-12.124356,-10.392305,25.980762,27.712813,-50.229473,0,J
43.30127,15.588457,31.176915,43.30127,-46.765372,12.124356,-22.51666,8.660254,-12.124356,-39.837169,5.196152,-12.124356,17.320508,29.444864,-32.908965,8.660254,E
36.373067,15.588457,31.176915,41.569219,-55.425626,15.588457,-29.444864,13.856406,-31.176915,-62.353829,10.392305,-29.444864,5.196152,25.980762,-29.444864,12.124356,M
32.908965,13.856406,36.373067,41.569219,-45.033321,1.732051,-20.78461,8.660254,-15.588457,-41.569219,8.660254,-17.320508,13.856406,38.105118,-36.373067,8.660254,C
31.176915,15.588457,20.78461,41.569219,-55.425626,31.176915,-24.248711,12.124356,-10.392305,-38.105118,8.660254,-17.320508,20.78461,38.105118,-31.176915,8.660254,R
29.444864,22.51666,13.856406,41.569219,-50.229473,24.248711,-25.980762,13.856406,-12.124356,-39.837169,5.196152,-8.660254,20.78461,39.837169,-39.837169,5.196152,L
10.392305,-1.732051,29.444864,31.176915,-15.588457,8.660254,-15.588457,1.732051,-5.196152,-12.124356,-3.464102,-6.928203,22.51666,25.980762,-38.105118,0,A
27.712813,8.660254,17.320508,25.980762,-31.176915,10.392305,-25.980762,6.928203,-20.78461,-39.837169,6.928203,-12.124356,8.660254,27.712813,-36.373067,5.196152,F
39.837169,5.196152,20.78461,36.373067,-46.765372,8.660254,-20.78461,10.392305,-12.124356,-38.105118,10.392305,-24.248711,17.320508,31.176915,-25.980762,8.660254,N
22.51666,3.464102,17.320508,32.908965,-31.176915,20.78461,-24.248711,5.196152,-12.124356,-27.712813,-1.732051,-12.124356,20.78461,25.980762,-38.105118,3.464102,D
38.105118,0,20.78461,43.30127,-36.373067,5.196152,-17.320508,8.660254,-1.732051,-31.176915,10.392305,-17.320508,15.588457,29.444864,-36.373067,3.464102,G
43.30127,24.248711,31.176915,43.30127,-53.693575,12.124356,-24.248711,12.124356,-19.052559,-45.033321,10.392305,-10.392305,15.588457,36.373067,-32.908965,13.856406,E
45.033321,-12.124356,34.641016,36.373067,-41.569219,-20.78461,-15.588457,10.392305,-12.124356,-50.229473,15.588457,-46.765372,15.588457,34.641016,-31.176915,3.464102,N
24.248711,10.392305,19.052559,36.373067,-27.712813,13.856406,-27.712813,5.196152,-19.052559,-34.641016,0,-5.196152,10.392305,27.712813,-45.033321,3.464102,E
25.980762,8.660254,17.320508,32.908965,-29.444864,5.196152,-13.856406,3.464102,-1.732051,-22.51666,5.196152,-5.196152,17.320508,34.641016,-34.641016,3.464102,E
13.856406,3.464102,17.320508,32.908965,-25.980762,24.248711,-29.444864,5.196152,-17.320508,-22.51666,-8.660254,-8.660254,20.78461,32.908965,-50.229473,1.732051,J
41.569219,17.320508,17.320508,34.641016,-58.889727,39.837169,-36.373067,13.856406,-24.248711,-46.765372,10.392305,-17.320508,22.51666,34.641016,-31.176915,12.124356,P
27.712813,20.78461,10.392305,25.980762,-41.569219,25.980762,-27.712813,12.124356,-20.78461,-46.765372,10.392305,-6.928203,10.392305,29.444864,-34.641016,6.928203,T
39.837169,12.124356,22.51666,39.837169,-51.961524,25.980762,-31.176915,10.392305,-22.51666,-46.765372,6.928203,-20.78461,19.052559,27.712813,-31.176915,10.392305,D
32.908965,5.196152,27.712813,43.30127,-36.373067,-3.464102,-19.052559,6.928203,-6.928203,-32.908965,6.928203,-15.588457,19.052559,43.30127,-45.033321,3.464102,G
53.693575,27.712813,36.373067,55.425626,-79.674337,32.908965,-25.980762,15.588457,-15.588457,-51.961524,17.320508,-20.78461,17.320508,34.641016,-17.320508,20.78461,G
20.78461,12.124356,10.392305,32.908965,-39.837169,29.444864,-25.980762,10.392305,-12.124356,-31.176915,-1.732051,-12.124356,27.712813,39.837169,-45.033321,1.732051,J
36.373067,13.856406,27.712813,43.30127,-55.425626,34.641016,-32.908965,12.124356,-31.176915,-51.961524,-3.464102,-31.176915,24.248711,27.712813,-29.444864,8.660254,M
29.444864,12.124356,22.51666,29.444864,-43.30127,10.392305,-27.712813,10.392305,-20.78461,-48.497423,8.660254,-17.320508,6.928203,34.641016,-39.837169,6.928203,F
45.033321,32.908965,22.51666,38.105118,-64.08588,31.176915,-27.712813,13.856406,-17.320508,-53.693575,5.196152,-12.124356,20.78461,43.30127,-36.373067,8.660254,Q
17.320508,-5.196152,20.78461,25.980762,-13.856406,5.196152,-22.51666,1.732051,-10.392305,-19.052559,3.464102,-6.928203,5.196152,27.712813,-43.30127,0,F
25.980762,-1.732051,15.588457,25.980762,-24.248711,6.928203,-17.320508,5.196152,-8.660254,-24.248711,5.196152,-13.856406,15.588457,22.51666,-31.176915,3.464102,D
25.980762,13.856406,22.51666,31.176915,-36.373067,17.320508,-20.78461,8.660254,-13.856406,-31.176915,-0,-10.392305,20.78461,25.980762,-29.444864,5.196152,A
32.908965,3.464102,32.908965,39.837169,-32.908965,1.732051,-15.588457,6.928203,-3.464102,-29.444864,12.124356,-12.124356,17.320508,32.908965,-36.373067,5.196152,Q
39.837169,15.588457,25.980762,43.30127,-50.229473,1.732051,-20.78461,12.124356,-12.124356,-48.497423,13.856406,-19.052559,12.124356,38.105118,-34.641016,6.928203,K
27.712813,6.928203,25.980762,39.837169,-32.908965,6.928203,-22.51666,5.196152,-10.392305,-32.908965,1.732051,-10.392305,12.124356,32.908965,-43.30127,3.464102,G
31.176915,13.856406,20.78461,38.105118,-45.033321,15.588457,-19.052559,8.660254,-6.928203,-34.641016,10.392305,-12.124356,19.052559,38.105118,-32.908965,6.928203,E
38.105118,3.464102,17.320508,38.105118,-36.373067,10.392305,-17.320508,8.660254,-1.732051,-31.176915,10.392305,-13.856406,13.856406,24.248711,-31.176915,3.464102,G
39.837169,24.248711,6.928203,36.373067,-46.765372,20.78461,-24.248711,12.124356,-10.392305,-41.569219,8.660254,-3.464102,15.588457,36.373067,-38.105118,5.196152,Z
15.588457,3.464102,29.444864,32.908965,-27.712813,5.196152,-17.320508,8.660254,-5.196152,-41.569219,13.856406,-12.124356,10.392305,29.444864,-45.033321,0,Y
27.712813,8.660254,13.856406,29.444864,-20.78461,8.660254,-12.124356,3.464102,1.732051,-17.320508,6.928203,3.464102,17.320508,25.980762,-32.908965,1.732051,S
32.908965,19.052559,8.660254,27.712813,-36.373067,25.980762,-29.444864,8.660254,-22.51666,-39.837169,5.196152,-3.464102,12.124356,25.980762,-34.641016,6.928203,Z
31.176915,10.392305,19.052559,36.373067,-43.30127,29.444864,-27.712813,8.660254,-17.320508,-32.908965,1.732051,-15.588457,29.444864,32.908965,-34.641016,6.928203,H
29.444864,6.928203,25.980762,34.641016,-31.176915,5.196152,-19.052559,8.660254,-10.392305,-36.373067,8.660254,-13.856406,15.588457,29.444864,-38.105118,1.732051,X
22.51666,5.196152,31.176915,34.641016,-38.105118,5.196152,-15.588457,8.660254,-5.196152,-50.229473,15.588457,-19.052559,10.392305,29.444864,-36.373067,3.464102,V
38.105118,22.51666,19.052559,43.30127,-53.693575,27.712813,-32.908965,13.856406,-24.248711,-53.693575,10.392305,-13.856406,15.588457,32.908965,-36.373067,8.660254,X
25.980762,19.052559,20.78461,31.176915,-34.641016,15.588457,-27.712813,6.928203,-22.51666,-43.30127,1.732051,-6.928203,15.588457,38.105118,-45.033321,3.464102,T
22.51666,0,20.78461,29.444864,-17.320508,5.196152,-13.856406,0,0,-12.124356,1.732051,-1.732051,15.588457,27.712813,-36.373067,1.732051,B
