-0.385Source_10-0.376Source_13-0.372Source_5-0.343Source_14+0.314Source_2...,0.771Source_3-0.587Source_1-0.125Source_10-0.115Source_11-0.102Source_2...,'0.818Source_2+0.414Source_10+0.246Source_3-0.144Source_11+0.13 Source_4...',-0.552Source_1+0.463Source_12-0.438Source_11-0.431Source_3+0.168Source_0...,0.789Source_11+0.459Source_12+0.311Source_4-0.149Source_1+0.138Source_0...,0.814Source_4-0.447Source_7-0.282Source_12-0.14Source_10-0.132Source_11...,0.855Source_7+0.316Source_4-0.315Source_12-0.229Source_10+0.063Source_8...,0.555Source_6-0.508Source_12+0.394Source_10+0.268Source_0-0.214Source_1...,0.771Source_6-0.349Source_10-0.225Source_0+0.225Source_12+0.199Source_15...,0.934Source_15+0.227Source_0-0.179Source_6-0.129Source_8-0.103Source_10...,'0.689Source_8+0.67 Source_0-0.131Source_9-0.114Source_10+0.093Source_13...',0.727Source_9+0.536Source_8-0.375Source_0+0.125Source_15+0.106Source_11...,'-0.558Source_14-0.441Source_9-0.404Source_13+0.32 Source_8+0.277Source_10...','0.697Source_14-0.668Source_13-0.164Source_5+0.13 Source_10+0.086Source_4...',-0.876Source_5+0.389Source_13+0.176Source_14-0.145Source_9-0.126Source_0...,'-0.43Source_10+0.42 Source_2-0.401Source_1-0.33Source_3-0.261Source_9...',class
-0.756976,-1.072875,-0.206452,-1.862623,1.116115,-0.213123,-0.068254,0.269369,-0.825546,1.497388,0.219372,0.594718,1.42526,0.257657,0.333883,-0.727526,Y
0.391773,-0.678963,-0.469853,-1.245088,1.060141,0.719078,-0.607713,0.268967,0.661245,0.334788,-2.611027,-0.496482,-3.115038,0.599362,0.028979,-0.481304,J
1.00573,1.073571,0.803083,0.727842,0.764315,2.462297,0.207891,-0.349769,0.562668,2.020129,-0.479442,-0.972485,0.360564,0.503429,-0.471025,0.30318,V
-1.148466,1.973609,-0.596961,0.140776,-0.519558,-0.035289,-0.608532,1.335067,-1.743544,-0.059713,0.250224,-0.63346,0.24797,-0.929316,0.043499,0.392672,J
-0.48798,-1.009025,0.679389,1.316399,-0.700608,-1.260658,0.602419,1.076079,-0.03604,-1.574917,-0.289803,-2.145581,0.350525,-0.861939,-1.268829,0.864527,G
-0.73383,0.450446,-0.229407,0.815497,-0.201497,-0.564513,-0.539664,0.133235,1.288435,-0.654985,1.568506,-0.289247,0.223442,-2.630794,-0.377513,1.272103,H
-1.008793,-1.457543,-0.040327,-0.73949,-1.244709,0.25202,0.754272,-1.23253,0.650433,-0.283551,-0.360496,-0.528661,-2.12539,-0.041066,-1.093372,0.988371,D
-2.821492,-1.902892,0.207584,-0.710946,-1.323707,1.179038,1.702679,-0.869751,-0.030579,-1.138033,0.831383,0.88032,0.002355,0.439495,0.318047,0.802772,P
-0.242614,0.54169,-1.994712,0.611363,-0.003677,0.085085,-0.074122,1.023722,-2.041692,-1.041948,0.305861,0.185428,0.168131,-0.226746,-1.470867,-0.074147,B
-0.766739,3.020305,-0.531888,1.750834,-0.071158,0.87685,0.113156,0.271608,-0.497677,-0.100263,-0.312668,-0.456467,-0.628239,0.726832,-0.267237,0.137142,Q
-0.860271,-0.929866,-1.177157,-0.594851,-0.460049,-0.071025,0.78603,-2.14336,0.48944,-0.540996,-1.87597,-0.763577,-0.617593,-0.29363,-0.473243,1.412789,Z
0.122573,-1.462671,0.178808,-1.900297,-0.230534,-0.242557,1.452723,-0.504674,0.07595,0.813467,0.689407,0.660704,0.742205,1.121236,0.150586,0.109339,T
1.022816,1.183504,0.062681,0.30079,-0.393822,-0.585075,0.652989,1.349934,1.158756,-0.069548,-0.032882,0.409179,-0.17677,1.399096,-0.673816,0.374559,G
0.252276,-0.303443,0.535999,0.543981,-0.911918,-2.578202,-0.978861,-1.184156,-0.487,0.79593,-0.85107,0.671505,-0.279172,1.027006,1.136813,-0.455327,L
0.783022,0.196255,-0.408755,-0.484366,-0.971878,0.782682,-0.069926,-0.758571,0.411205,-0.663415,-1.582688,-0.381069,0.516305,-0.993385,0.358543,0.139263,B
0.610418,-0.04618,-0.590593,1.027109,-0.025849,-0.116609,0.112958,-0.796997,-0.361872,-0.334645,-0.340673,-0.476211,0.375836,0.550734,-0.043375,-0.000268,G
0.683863,-0.932896,-1.418826,0.687582,-0.565281,-0.2852,-3.487573,-0.764288,1.093719,0.715605,1.688464,1.645429,1.97431,0.853418,0.850049,-0.510762,L
-1.225477,-0.200536,-0.7811,-0.551608,-0.208657,-0.166274,1.69088,-1.653491,1.352054,-2.061179,-0.173108,-0.094058,-0.992839,-0.474707,-0.556754,0.153817,B
-0.056211,-0.940426,0.481828,1.277021,0.053953,1.103666,-1.026732,-0.226647,0.692991,-1.578092,2.005776,0.44864,-0.649626,2.102616,-1.53596,-0.067849,N
-0.192226,-0.38147,0.586111,-1.211464,0.545906,1.133206,-0.7408,1.93828,-0.498544,-0.216263,-0.374908,1.737513,0.049374,0.303439,0.828649,1.30995,F
0.240069,-2.388813,1.517046,0.015496,-0.218911,-0.459653,1.740487,-0.569801,-0.318991,0.989091,-1.207176,-1.338,1.933654,1.117616,-0.962298,1.022678,X
0.615163,0.203088,0.900929,0.720186,-0.595928,1.013822,-0.815348,1.254042,-0.893411,-3.325825,0.607761,2.245343,-1.675257,2.78741,0.137229,-0.032286,H
1.26281,1.397599,2.757979,0.354039,0.049595,-0.36086,0.60405,-0.653394,0.392206,-0.801071,0.832896,-1.665876,0.79584,0.883079,0.270316,1.185069,W
-0.104173,-0.405507,0.60721,0.595445,0.803079,0.086781,0.846796,0.032718,1.386544,-1.294525,0.472733,-1.692932,-0.07033,0.320249,1.598988,-1.724275,W
0.069434,-0.068603,-0.482241,-0.48344,0.18391,-0.719899,-0.297717,-0.385631,0.727976,-1.205047,1.451677,-0.033829,0.513152,-0.565763,0.49765,0.020549,R
-0.17986,-0.291722,-0.052576,0.870589,0.120566,1.693292,-0.977265,1.092794,-0.208662,-2.574423,-0.028003,1.339646,-1.192496,2.286077,0.054776,-0.784186,H
0.600118,-0.277397,0.469117,-1.837952,0.717574,-0.294,0.457903,0.293951,-0.407754,0.140549,0.502389,0.164676,1.273638,0.661782,0.65605,-0.856787,T
-1.320851,2.717825,-1.373058,-1.020115,-0.905548,0.511975,-1.359034,2.705439,-0.92616,-0.606782,0.061976,1.132621,-1.038988,-0.482977,0.552227,0.26576,Z
0.874985,-1.063667,0.459928,-1.283492,0.049876,-0.301418,0.451079,-0.617826,-0.426362,0.107096,-0.888886,-0.073333,-0.857777,-0.801811,0.482914,-1.560036,I
-0.133477,0.278865,-0.290177,-0.417971,0.636096,-1.285097,-0.419506,-0.480455,0.113562,-0.306109,-0.145524,0.154367,0.667355,-0.286308,-1.027532,-0.103664,E
-1.014701,-1.354546,1.017861,0.874934,-0.427968,1.469493,-1.522144,1.221544,0.871934,-0.903949,0.175196,0.659395,-0.545026,2.618599,-1.236612,-0.213546,N
-0.473448,-0.227487,0.627259,1.620459,-0.201005,1.555301,-2.104954,1.025282,-1.564154,-1.753723,2.055878,-0.332139,-1.147451,1.304888,-1.137677,-0.533176,N
0.618497,-0.487544,-0.642343,-0.049354,2.053346,1.398758,-0.214527,-0.593415,0.734513,-1.425272,-1.139822,-1.084031,1.094506,1.320823,-0.12141,-1.373454,U
0.56324,-0.263133,0.358432,1.149393,-0.522444,-0.369569,-1.092823,-0.438048,-0.533357,0.404422,-0.958404,0.928491,0.103201,0.994801,-0.80832,1.448073,G
-1.481904,-0.823284,-0.191742,-1.003837,-0.60956,0.877019,2.266054,0.551392,0.349555,-0.855817,0.101663,1.496867,1.067786,1.560687,1.277296,0.907329,P
1.319114,-0.56028,-0.23332,-0.824751,-0.969141,1.409142,1.142855,0.380345,-1.215977,-1.1334,0.103593,0.679467,0.916324,-0.176351,1.450038,0.684749,P
0.256974,0.413187,-0.215564,-0.182948,-0.008723,0.137056,-1.483358,0.233044,-2.463037,-1.271086,1.065203,-0.356742,-0.369428,0.23103,-1.252007,0.279822,O
-0.292374,4.43979,1.65422,-0.970496,1.679505,-0.081013,0.923797,-0.820629,0.793208,-0.467652,0.663671,1.211088,-0.373179,1.446561,1.781215,-1.783949,T
-0.948757,-0.755597,-1.498851,0.25238,3.186853,2.830862,-2.389588,-0.249295,-1.027519,-0.636498,-0.415906,-1.599483,0.649179,-0.132709,-1.522583,-0.80028,U
-0.202779,0.095918,0.779376,-1.952251,-0.570177,0.840267,0.128482,-0.680756,-0.890442,-0.151086,-0.488182,0.963198,-0.689833,-0.724801,1.049336,-0.340013,J
-0.344022,2.849302,0.144999,0.692661,0.102601,-0.149903,0.178621,1.269863,1.214527,-0.818255,-0.58225,1.294565,-0.456359,0.148949,0.172964,1.225758,E
-1.224354,-0.339844,0.215415,-2.160529,0.438132,0.423442,0.031153,-0.226208,-0.869357,0.300385,-0.403108,-0.043991,1.892279,0.688463,0.557233,-0.330992,T
0.365668,-0.723948,-0.569045,0.578582,-0.363956,1.411998,2.0622,0.716845,-0.066889,-0.822125,0.569133,2.483838,0.611159,0.954708,0.954215,0.50492,P
0.972058,-2.065943,1.457259,1.877529,0.393192,0.317627,0.544228,0.16503,0.339253,0.107522,1.66597,-1.493129,-0.069363,-0.771725,0.328434,0.640713,W
-0.607761,-0.096459,0.824926,-1.486418,-0.943069,0.851611,-0.615834,-0.978452,-0.686307,1.082187,-1.475163,-0.087898,-0.772685,-0.759375,0.365544,-0.735768,I
1.070048,-0.169175,-0.256769,-0.469489,-0.829724,0.563706,0.337451,0.033686,-0.001791,-0.169138,-0.178662,-0.023477,0.490573,-1.248827,0.169557,-0.444411,B
-1.437435,0.182816,-0.014068,0.228746,0.631147,-0.589797,1.367776,-0.394543,0.65775,0.453976,1.105676,-0.030624,-0.815396,-0.350619,-0.369671,1.322338,H
0.62466,-0.245629,-0.116341,-1.926146,-1.784767,1.500066,-0.72073,-0.383734,-1.115705,-1.14261,-1.682719,-1.522929,-2.529315,1.730975,-0.693948,-1.581389,J
0.462464,2.360664,-0.601364,-0.02193,-1.079764,0.805194,1.147957,2.600878,-2.09974,0.30003,0.230894,-0.998253,0.086541,1.309248,0.435728,1.431367,H
-0.430785,0.944606,0.017675,-0.096915,0.259904,0.889202,-0.918425,0.531292,0.513986,-0.177414,-0.46492,0.751642,-0.193162,1.385161,-0.453004,0.460217,O
1.281767,1.095944,1.164076,0.459343,1.196055,0.404657,1.294646,0.069483,-0.991092,-0.206039,-0.063937,-0.864989,0.407308,0.290394,1.351403,-0.228327,V
-2.017243,-0.222627,-1.309425,0.592741,-0.331842,-0.506925,0.027528,-0.635549,2.036999,2.031909,0.044524,-1.334305,-2.636941,0.706412,0.377774,0.033259,A
-0.467054,1.554829,-0.261146,0.181095,-0.996193,0.466825,0.147043,-0.034406,-0.049753,-1.576713,-0.491242,-0.415203,-0.980259,-2.684254,0.68381,0.111324,K
-2.907355,2.045027,-0.421388,0.202325,-0.239686,1.688039,0.530813,-0.106505,-1.72456,1.402563,1.460484,-2.548784,1.062592,-0.464331,-0.047027,-2.15882,Y
0.388417,0.539211,-1.18367,-0.419338,0.5331,-1.736822,-0.13525,-0.125479,-0.752725,-1.138712,0.379627,-0.363908,1.063449,-0.177659,-0.282374,-0.973415,Z
1.513933,-0.624452,-0.932317,0.653881,-2.127179,-0.241139,-0.034802,-0.041059,0.582756,1.249704,0.077212,-0.995413,-0.670381,0.928105,1.314978,0.09237,A
1.560725,-1.555612,-0.309343,0.722505,-0.793759,1.583589,1.816796,0.880257,-0.465588,-0.332199,1.098608,1.872154,0.575693,0.460188,0.215667,0.11437,P
0.804538,0.128326,-0.200998,-0.499665,-0.527502,0.060786,-0.494228,-0.193677,0.18191,0.2234,0.724879,0.089367,1.14423,-0.541177,-1.179531,0.101347,R
0.620764,-0.068468,0.214059,1.128341,0.550324,-1.735543,-0.08689,-0.317979,-1.51568,-0.471294,-0.358853,0.293614,-1.328778,0.225015,-0.603872,-0.977137,C
0.417077,0.549811,-1.320172,-0.593349,-0.490114,-0.616861,-0.246113,2.644102,0.79565,1.479798,-0.843726,0.238096,-0.243762,3.074931,-1.09052,1.480356,A
-0.476849,0.40341,-1.1216,-1.376706,0.645535,-2.07437,-0.188315,-0.860999,-1.302031,-0.875468,-0.019182,-0.085683,1.134939,-0.648652,-0.348243,-1.884498,Z
-0.137372,0.720984,-1.697136,0.976634,0.161394,1.070446,-1.359748,0.291439,0.558927,0.072705,-0.971863,-0.152999,0.359108,-0.481653,-0.294866,1.573276,Q
0.670788,0.120726,-0.053004,-1.087102,-0.568902,-0.88418,0.295366,-0.406238,-0.535284,0.431859,-0.962853,0.434361,-0.21232,-0.466169,-0.654448,0.651313,Z
-0.444203,-0.146334,-0.697697,-0.597135,-0.434283,-1.43429,-0.73244,1.62568,0.472942,-0.031773,0.609036,0.52106,0.173531,0.69965,0.318224,-0.395393,D
-0.257998,1.077005,-0.856703,-0.339771,0.476045,-1.632066,-0.479545,-0.410717,-1.517868,-0.796065,0.591896,-0.89794,0.719839,-0.471463,0.537643,-0.937499,X
-0.692786,-0.19612,0.842481,1.605261,0.160335,-0.521053,-0.316251,0.069777,1.041611,-0.442944,-2.091635,-0.220652,-0.170371,-0.167267,1.02038,0.033192,C
0.514829,0.530515,-1.677444,-0.400617,-0.113681,-1.173603,0.121207,2.934845,0.716181,-0.473358,-0.756506,0.720136,0.164178,2.534105,0.028198,1.6144,A
-0.96542,0.227226,0.474867,2.629618,-0.349162,-0.307053,0.738288,0.570356,-1.948021,-1.536988,1.067807,0.581294,-2.525104,0.325702,1.182051,-0.450174,K
0.818938,0.101138,0.817482,-0.713176,-0.670062,-0.143173,-1.111598,0.199966,0.125941,-0.491384,0.532671,0.996986,0.371589,0.83033,-1.260579,0.114731,H
0.307651,0.703476,0.244958,-1.964227,-0.915349,0.193398,-1.261294,0.596321,-1.221805,-0.574481,-0.415246,-0.466561,-1.815058,-0.222026,1.03448,-1.309715,J
1.313439,-0.883056,0.072058,-0.991163,0.836151,-1.262121,0.562038,0.195818,-0.533754,-0.174656,-0.660286,-0.467169,0.183639,-0.638073,0.096276,-0.266536,E
0.564989,0.863937,-1.260098,-0.702695,-0.021581,1.026429,-1.771825,0.678621,-0.255629,0.658823,-0.410294,-0.466834,-0.211845,0.711858,0.143857,2.26915,J
0.810927,-0.630616,0.794397,-1.407612,-0.152811,0.052541,-0.435273,-0.493094,-0.753389,0.527087,-1.178827,0.201193,-0.386724,-1.508616,0.617226,-0.85868,I
-2.77644,-0.410423,-0.102439,-0.991923,-0.850082,-0.380507,1.042345,-1.627853,1.743495,-2.137768,0.969811,0.315114,-1.559582,-0.271365,-0.382974,-0.053116,R
0.814073,-0.388771,-0.191332,0.244302,-0.331353,0.095737,-0.331079,0.085808,0.079831,-0.711081,0.187615,0.698915,-0.034604,0.875206,-0.616307,-0.602425,O
0.905402,-0.397372,-1.292412,-0.930368,-1.505706,0.825871,0.245578,-0.085109,1.164757,-0.095554,-1.195057,-1.909385,-1.721111,0.664278,0.743947,-1.312323,A
1.387671,-0.943816,-0.871662,-0.668465,1.306817,0.705394,-0.302051,0.658579,0.080444,0.885545,-2.263394,-0.627912,-3.527454,0.435818,-0.55685,0.48342,J
-0.866293,2.149348,-0.29417,0.896797,0.911078,1.272132,-0.700671,0.176543,0.531975,0.932101,-0.557254,0.067345,0.344492,-0.121289,-1.307444,-0.009887,Q
-0.597048,0.021593,0.032199,0.632061,-0.777848,-0.490274,-0.282742,2.178522,0.641052,0.191502,-1.165586,-0.237553,0.950736,-0.403019,-0.676593,0.218692,B
0.193007,-1.166751,0.681239,-0.329763,0.352495,-0.480958,-0.403084,0.97746,-0.087628,-1.059114,0.76551,-0.916696,0.232011,0.326831,0.710883,-1.408923,N
0.655647,-1.022513,1.116789,-1.953223,-1.193659,1.028541,-0.715961,-0.494484,-1.240241,0.573053,-0.200238,0.976633,-1.495323,-1.351177,-0.276983,-0.38712,J
0.226442,-0.370733,0.268161,0.10788,2.502044,-1.157149,-0.958154,1.49566,1.225453,0.064043,-0.24213,-0.584395,-1.397759,-2.429043,0.94745,1.331475,M
-0.585694,-0.277296,0.262952,0.868256,2.018915,1.172878,1.149484,-0.149766,-0.202598,0.822661,-0.153645,0.440105,-0.11939,-0.492591,1.207924,0.036065,V
0.459933,-1.197491,-0.239277,0.202485,0.587269,0.39856,0.246495,-0.609153,-0.322101,-0.035597,-0.669948,0.515441,0.088605,-0.530778,-1.330125,0.42978,G
0.914155,0.403018,-1.165544,0.144575,-0.938524,0.089544,-0.53305,-0.72013,0.817494,-0.066278,0.244897,-1.948787,-1.698888,-0.55348,1.697787,0.076867,A
0.396033,-0.761681,0.716692,0.802425,-1.092182,2.246051,1.078219,1.455222,-0.191939,0.850055,0.419931,2.583375,0.708211,-0.202511,-0.412526,-0.368453,P
-0.085005,0.402007,0.532896,-0.179519,0.241947,-0.341041,-0.833024,0.168391,0.607625,-0.974132,-0.486422,0.882894,0.428872,0.178392,-0.077991,-0.788444,H
-0.021966,1.193276,0.035738,-0.200615,-0.98494,0.187882,0.748607,-1.518049,-0.225651,-0.912038,-0.470878,-0.09206,-0.086505,-0.705746,-0.062653,-0.017532,S
-0.969177,0.821994,-1.591272,0.386258,0.029931,-0.727106,-2.699335,1.43365,0.830206,1.300381,0.001422,0.643208,0.323383,-1.016319,1.26543,0.61614,Q
0.33035,1.40665,1.282645,0.551575,0.918016,1.485827,0.686855,-1.147031,0.632483,1.477259,-0.46095,-1.242074,0.996904,0.935347,0.192997,-0.344883,Y
1.113087,-0.917008,-0.060172,0.059576,-0.095103,-0.470392,-0.306661,-0.802349,-0.748512,-1.360368,-0.12509,-0.91277,0.953414,0.831977,-0.68434,1.262377,C
0.302391,0.221705,-0.958774,1.148522,-0.013113,-0.271163,-0.444024,-2.071379,-0.8788,-0.4142,-0.382942,0.76137,0.196464,-0.205773,-1.393643,1.186831,G
0.580532,0.04812,0.453819,0.839325,0.343895,-1.676391,-0.627814,-0.581899,-0.561619,0.837591,0.37075,1.287853,-1.490329,0.80614,-1.915859,-0.294799,C
0.13914,0.837126,0.973598,-0.478573,-1.239578,0.123089,-0.593153,-1.288062,-1.571021,-0.474136,-1.044635,-0.251458,-0.525369,-2.013625,-0.748978,1.49063,E
0.348867,1.861046,-2.832026,-0.714665,-0.517883,-1.151605,1.332646,3.489361,1.689756,1.817584,-0.665095,-0.007928,0.764568,1.202498,-0.139663,0.694194,S
1.285805,-0.253788,1.778944,0.385494,-0.111624,0.484576,0.17676,-0.502632,-0.186974,-0.713732,2.527169,-2.533838,-0.9084,0.121803,-0.462564,1.715306,W
-0.805062,-1.244761,0.79749,-1.707589,0.207344,0.165054,0.634663,0.335358,-0.57823,-0.203362,-0.387695,0.203982,2.174584,0.817092,0.270284,-0.699106,T
-0.359787,-0.669304,0.594552,0.196156,1.574474,0.902614,1.32555,0.577261,0.127136,0.473519,-0.05723,1.020914,0.000794,-0.1739,1.166532,-0.495134,V
0.5472,-0.262735,-0.731679,0.044973,1.674643,0.431905,1.497551,0.880054,0.464057,-0.278049,-0.190068,1.484731,-0.24194,-0.790323,1.918744,-1.770092,F
1.554219,-0.915943,-0.161476,-0.174575,2.354964,-1.326949,-0.239438,1.098387,-0.064241,0.443936,-1.208253,0.2067,-0.783068,-0.811698,1.021047,1.420127,K
0.611612,-0.91811,-0.311802,-1.707248,1.041741,0.179366,0.043289,0.244317,-0.128626,0.013683,-1.230109,0.044317,-3.155826,0.13359,-0.416969,-0.384881,J
0.538968,0.012394,-1.905959,0.529476,-1.509748,0.067285,-0.90249,0.64592,-1.106261,0.536566,0.056825,-1.918511,-1.501734,0.138271,2.659035,-0.154796,A
0.663015,-0.204484,-0.142586,0.969025,0.110955,1.73989,-0.992443,1.158247,-0.572231,-2.549079,0.134342,1.203117,-1.304711,2.266737,0.153913,0.072912,H
-0.993848,-0.242134,1.55334,3.049832,-0.632413,0.062491,-0.185919,-0.410564,0.791478,0.041123,-0.805458,2.663649,-1.06342,-0.422738,0.314404,-0.419676,K
-0.2937,-0.982537,-0.071853,-0.942711,-0.557564,-1.183402,-0.955278,1.973863,-0.374686,-0.914965,0.189035,-1.720095,0.376399,1.17024,0.315691,0.508621,N
-0.416153,0.165855,-0.663981,-1.541879,0.042532,-1.635715,-0.692788,-1.481923,-2.2435,0.386569,0.658173,0.683944,0.792153,-0.902436,-2.169121,0.333217,Z
-2.516658,-0.717734,-0.363739,-0.833294,-0.326892,0.005426,1.476938,-1.198055,0.712089,-1.988853,0.217182,0.150887,-0.195341,1.041621,1.408489,0.471961,P
1.287248,-1.084272,-0.699332,-1.085227,0.619773,1.620751,-0.521342,0.122546,1.100229,-0.070156,-2.35777,-0.668036,-2.947616,1.114498,-1.910947,-1.011731,J
-0.002273,1.293262,0.245139,-1.356273,0.557704,-0.348451,-1.670494,0.169525,1.361898,-0.930741,1.500109,-0.772639,-1.315035,-2.199671,1.341435,1.160924,M
-2.180601,0.967333,-0.71544,-0.955315,1.742916,-0.576466,1.48492,-1.460085,0.478524,-0.015347,0.606285,2.366474,-1.332159,0.571601,0.280173,0.701235,C
-0.310654,0.042523,-0.682791,1.443667,-0.307601,0.712117,0.694827,-0.711124,0.0053,-0.489452,1.287147,1.139122,0.476848,-0.860435,-1.481371,-0.331442,R
1.21872,-0.554003,-1.102746,-0.334367,0.828408,0.445046,0.955208,0.140737,0.569395,0.026505,0.191658,0.47539,1.219633,0.066388,1.353243,-0.13975,P
0.496067,-0.104446,-0.601061,-0.658402,0.31792,0.609489,-0.33641,-0.024897,0.69657,-1.130135,-0.868164,0.649224,0.389317,0.482022,0.091893,-0.092049,O
-2.122987,-1.174403,0.141843,-1.158863,-1.61205,0.894528,1.282422,-1.346539,0.274528,-0.980581,-1.133912,-0.265771,1.058312,1.015122,0.057596,1.003263,P
-1.092764,0.052078,0.690346,0.328037,-0.775406,0.925628,-0.519795,-0.60626,-0.308935,1.336419,0.572017,-0.012747,-0.464314,0.365376,-0.337628,-3.451256,I
-1.157145,-0.753721,-0.01633,-0.44187,0.087928,-0.211094,-2.079786,-1.174022,-0.704453,-1.325149,1.263915,1.985755,1.121781,0.36013,-1.900275,0.423438,D
1.680051,0.122269,-0.919414,0.51352,-0.273195,0.809483,1.871296,1.008869,-0.198277,-1.244945,0.347266,1.509237,0.165068,1.048569,2.193996,-0.379787,P
-3.595598,-1.819576,-0.112987,0.940339,0.399951,-0.093412,1.304802,-0.785868,1.027811,-0.153798,-1.171531,0.50833,-0.438994,0.97629,-0.238854,0.077459,O
-1.255424,-2.015523,1.414151,1.184019,1.572992,-0.034435,1.788782,-1.095955,-0.131415,-0.103467,0.922598,-1.688819,-0.11579,0.072772,2.228695,2.182397,W
-0.788828,1.327733,-1.055917,-0.601919,0.945315,-2.161703,-0.699851,0.856167,0.310094,0.373657,-0.08219,0.309796,-0.575775,0.069041,0.54826,-0.035181,T
1.221026,0.091124,-0.928973,-0.608365,-0.028833,0.114905,0.82324,0.260348,0.217333,-0.18187,-0.066357,0.205209,0.503476,-0.687859,0.808875,0.528825,B
-0.345072,-0.323237,0.194744,-0.89577,0.22624,-0.917731,0.209403,0.350246,-0.229634,0.799476,-0.552553,0.410064,-0.325612,-0.802561,-0.373863,-0.495539,E
0.97026,-0.150466,0.256938,0.067734,0.028985,0.021736,-0.931703,0.048496,0.440193,-0.475568,-0.229251,0.733763,0.377567,0.192044,-0.695535,0.281382,H
0.673105,-0.89553,0.059678,-2.091261,-1.732266,1.394778,-0.802357,-0.949775,-0.273139,-0.661703,-2.512442,-1.043602,-2.552524,1.802827,-1.288539,-0.787362,J
-0.10447,2.601691,0.989013,1.778209,-0.204251,0.240205,0.995297,0.172085,-0.277541,-0.487749,-0.818752,-0.52718,-0.152993,1.333141,-0.746558,-0.731579,Q
0.060386,-0.656992,-0.779795,-0.964708,1.533614,0.496261,-0.562766,1.058484,0.497866,0.921363,-2.516291,-0.000722,-3.155021,0.545472,0.369161,-0.068598,J
-0.118168,3.168187,0.701743,1.662919,-0.276426,0.281778,0.75152,0.266555,-0.141504,-0.409371,-0.898494,0.131427,-0.541306,1.450788,-0.354911,-0.713861,Q
0.097466,0.258086,0.999658,-0.478064,-0.338616,0.207332,-0.554744,0.12423,0.387729,-1.304649,1.965164,-0.031673,0.583547,-0.572828,-0.401262,0.710086,N
-0.219109,4.338625,1.570291,-0.958934,1.738401,0.025767,0.848178,-0.736066,0.760929,-0.684083,0.644185,1.36417,-0.39895,1.604338,1.608871,-1.6891,T
-0.979342,0.578804,1.046392,0.429304,0.013409,0.745671,-1.752378,0.723971,1.266743,0.613742,-0.889679,0.311108,0.270221,0.259986,0.254869,-0.966691,U
0.826342,-0.757945,0.416917,0.149442,1.690886,-1.419069,0.24885,0.206867,-0.275715,0.571066,-0.956581,0.362391,-1.586295,0.195509,-0.126308,-0.862758,C
0.750552,-1.691708,1.442898,1.623556,0.37716,1.250317,0.307708,0.256899,0.235025,0.528739,-0.068569,-1.23399,0.431019,-0.422679,0.109284,0.589048,W
1.164464,-0.088117,-1.2835,1.048885,-0.97195,0.10987,0.271128,-0.182122,0.736309,0.068976,-0.502605,-0.87517,-0.771993,0.825737,3.238743,-0.953319,A
1.391777,-0.369342,-0.908595,0.187662,-1.866578,-0.28208,-0.614569,0.247712,0.934748,1.472621,0.336176,-0.754025,-1.101605,1.184013,1.507385,-0.05814,A
0.051764,-0.387955,0.79403,0.671241,-0.504168,-0.461441,0.811495,1.678681,1.453894,0.88463,0.515315,-1.382192,0.534216,-0.81484,-0.926736,-0.141334,V
0.269267,0.748711,-0.813277,1.097433,-0.397963,-1.353635,0.828045,-0.747354,-0.731006,0.277041,-1.011103,0.038695,1.23237,0.818452,-1.159042,0.540896,S
-0.530307,0.506054,0.557416,1.189017,0.642814,-1.729805,-1.175548,-0.248621,-3.342613,-0.730893,-0.315658,0.20407,-2.0126,0.174864,-0.799585,-0.675996,C
0.00989,0.113,-0.003745,0.699728,-0.875011,0.355048,0.364347,-0.250729,-0.161182,1.489875,1.183407,-0.415305,-0.423845,-0.002162,-0.70359,-0.100305,X
-2.121869,-0.058211,-0.867398,1.033295,0.049703,-0.204955,3.247614,-1.039582,1.258899,1.059266,0.447776,0.291759,-0.048636,-0.555708,-1.206536,-0.019384,C
0.327495,-1.161598,-0.547145,0.377629,-0.724031,1.882564,1.547712,0.542808,-0.522826,-0.622727,0.895358,2.29253,0.556943,1.091368,-0.472294,0.457156,P
-0.323894,-0.507699,0.472186,-0.836153,-0.277661,0.823215,0.399992,0.63916,-0.540603,1.646237,0.557034,0.248814,1.136674,-0.294662,-0.84822,-0.373616,F
0.833087,-0.311362,-0.534739,2.230444,0.766172,0.037695,1.264935,-0.383438,0.758016,-1.434976,-0.853082,0.320843,-0.988764,0.000416,1.287673,-1.427707,K
-0.291023,0.343011,-0.857275,0.35885,-0.645514,-0.661205,-3.512139,-0.132116,-0.430022,0.336069,1.477705,0.577129,1.101036,0.401857,1.831098,-1.59891,L
0.912218,-0.063058,-0.629936,0.255432,-0.011828,0.33071,0.260213,-0.586341,0.895873,-0.708028,0.049186,0.350506,1.398282,-1.205149,0.01782,-1.260832,B
-1.671861,-0.419245,0.534919,-1.056787,-1.825734,0.30794,0.328352,-1.76368,0.494767,-0.721202,0.305859,0.074515,-0.277834,-0.18976,0.06594,1.205476,K
1.798578,-0.305352,-0.013293,-0.871781,0.297246,-0.97663,0.118432,-0.215312,-0.503764,-0.352217,-0.812537,-0.093916,-0.252075,-0.86727,0.397171,0.992356,E
1.531708,-0.992484,0.388138,-1.304975,-0.186155,0.6472,0.73841,0.51781,-0.821976,-0.722417,0.16108,0.768837,-0.051472,-0.319218,1.359123,-0.03717,F
